B02_BLUE,B03_GREEN,B04_RED,B05_RE1,B06_RE2,B07_RE3,B08_NIR1,B8A_NIR2,B09_WV,B11_SWI1,B12_SWI2,class,sample_id,date
-0.22704146927689522,-0.7061314167636255,-0.25219273702500494,-0.7746664422402272,-0.9594595483218107,-0.9555712578328286,-1.0786104581536275,-1.0076608727742742,-1.1655572078511913,-1.2107947649091733,-1.0749029829681642,Pinus nigra,1176,2018.09.18
-2.3564918572935394,-2.2326546022816713,-0.8316908597325814,-1.4958387582909067,-1.848879984605308,-1.972556104935773,-2.1138533035691225,-1.962456544249681,-2.072564397139033,-1.4135457316254334,-1.0711095416720635,Fraxinus excelsior,747,2018.10.30
-0.3391178054882973,0.6702419472280554,0.4225653510591595,0.6505074204313531,0.14118028074629693,0.08423055699357913,-0.018937103111807786,-0.05286520129886668,0.2730634497081884,0.20410176626128695,0.09347693623083868,Quercus spp,438,2018.09.30
-0.31670253824601696,-0.3724651467050359,-0.39508268508988675,-1.0408133684017875,-0.8114622867108249,-0.6556911106101657,-0.280547143693698,-0.7361792709062668,-0.9184035778653009,-1.5007504484926417,-1.34044387369521,Picea abies,788,2018.10.10
0.635946319550903,1.337574487345234,0.05740215044890584,1.0754839638183609,1.3955648378957197,1.0034283995673945,0.9816958536663947,0.9449577429254321,0.8209983841108692,0.7055288882477364,0.6624931306459374,Fagus sylvatica,122,2018.04.21
-0.843461318439608,-0.8813062085443847,-0.8158141988364833,-0.42695836128722126,0.01473601839904694,0.18310408379525425,0.3251259074589271,0.3815053616899451,0.6706077319024736,0.5158586290615573,0.2376277054826636,Fagus sylvatica,275,2018.09.28
-0.12617276668663296,-0.1722653846698824,-0.06167280627182915,-0.24237258991710697,-0.118892577036115,-0.14393912024105546,-0.3426413556606057,-0.05388966017384075,0.14249172065903842,-0.24064228976147706,-0.46036549299985746,Quercus spp,496,2018.10.10
1.0506287635330915,0.3616006474238601,0.6448386036045314,-0.31105566763621917,-0.7582982218602765,-0.8099772733116807,-0.6836505525280501,-0.939022128151042,-1.469835969296084,-1.0494660387048371,-0.5096802298491662,Pinus nigra,1215,2018.04.08
3.124040983444035,1.7796822951728648,5.225255272128799,1.9554858970944877,-1.0226816794954356,-1.0859539305383346,-0.905561014967163,-0.9318509160262267,-1.1294168185608016,2.7177777299585757,4.630432726367225,Prunus spp,1069,2018.04.08
-0.6081010123956632,-0.5810065654916544,-0.5697259549469647,-0.4226656689297766,0.14692774721662666,0.2026614847010804,-0.4861705997152614,-0.11638165154723108,-0.13264156555166892,-0.14689721912922782,-0.3200081650441333,Acer pseudoplatanus,53,2018.08.29
0.7816455566257259,1.1623996955644749,0.7718518907733151,1.1742158880395848,-0.118892577036115,-0.3981853320167916,-0.3059955912211192,-0.4431840326638134,0.5610207450219378,0.7404107749946196,1.0608044667365064,Quercus spp,531,2018.04.21
1.0282134962908112,0.3699423041753251,0.001833837312562954,-0.6201295173722245,-0.08728151144930239,0.1765849501599791,0.22435005525033944,0.07928999357272903,0.1028538743405471,-0.16869839834602998,-0.48312614077646154,Quercus spp,515,2018.08.09
0.6583615867931834,-0.3390985196991772,0.017710498208660844,-0.4612999001467772,-0.5485156956932481,-0.3992718542893377,-0.5808388245172684,-0.44728186816370796,-0.7528572785351293,-1.2522170054210973,-1.1090439546330702,Picea abies,817,2018.10.05
1.2411585350924754,0.7453168579912378,2.7484961723375148,1.011093578456693,-1.1347572756668616,-1.255451405055492,-1.0317853147031726,-1.1603052451453424,-1.3415958782656694,1.55359475978134,2.9613185560829365,Quercus spp,528,2018.04.08
-1.045198723620132,-1.0898476273310032,-0.9983957991416101,-1.0408133684017875,-0.570068694956984,-0.6752485115159915,-0.7172425032642461,-0.6870052449075335,-0.8799315505561766,-1.4397071466855957,-1.389758610544519,Pseudotsuga menziesii,401,2018.09.30
-1.6728262064039852,0.31989236366653645,0.7242219080850213,0.5045558802782395,-0.9738282144976346,-1.0544447846345038,-0.9360991520000685,-1.064006110897823,-0.6257830065140821,-0.702827289157683,-0.5855490557711793,Quercus spp,485,2018.10.30
-0.49602467618426077,-1.0648226570766088,-0.8634441815247773,-1.0751549072613436,-1.0442346787591714,-0.8556112087586077,-1.0501081969229158,-0.902141608651992,-0.924232672912138,-1.3154404251498235,-1.1621521327784794,Pinus sylvestris,1046,2018.08.29
-0.49602467618426077,-1.1315559110883266,-0.8158141988364833,-1.1653014467676788,-0.3760917015833621,-0.21564959022908353,-0.9768166680439425,-0.3007842490424816,-0.3459864442659047,-0.5872810393086316,-0.6614178816931926,Picea abies,908,2018.08.29
0.0755646384938912,0.06964266112259483,-0.2998227197132989,-0.29817759056388554,0.7978283249814476,0.8828244273148017,0.7943952798645748,0.7830932406796008,0.6787684649680458,0.4242936763509887,-0.046880391724886006,Fraxinus excelsior,722,2018.08.21
1.0057982290485303,0.4116505879326488,0.25586041165013057,-0.7703737498827828,-0.7482401555372001,-0.7752085605902124,-0.6347895332754013,-0.9718048121501978,-1.073457506111166,-1.297999481776382,-1.1204242785213723,Pinus sylvestris,991,2018.10.10
-0.361533072730578,-0.5392982817343307,-0.5220959722586707,-0.5772025937977793,0.6009775983726601,0.7589608882445716,0.7821800250514123,0.7083077428065274,0.824495841138971,0.2978468368935362,-0.23275901523381806,Quercus spp,603,2018.08.21
0.29971731091669607,0.8120501120029558,0.33524371613062054,1.5219239689925912,1.6326478297968137,1.5977560826499915,1.647427240983734,1.8557016827769737,1.627745138593114,1.686581953003833,1.1632273817312238,Fagus sylvatica,336,2018.08.29
-0.26066437014031574,-0.11387378740962933,-0.04579614537573099,-0.17368951219799447,-0.2927534377635837,-0.558990628353582,-0.6011975825392054,-0.6101708292845124,-0.6934005090573917,-0.388890308435732,-0.18723771968061018,Pinus nigra,1280,2018.05.06
0.17643334108415346,2.08832359497706,0.07327881134500373,1.916851665877487,1.0966965814385836,0.6687795396232632,0.5704489416232678,0.5146850154365143,0.41296173083227666,0.5463802799650807,0.4576473006565018,Quercus spp,593,2018.04.21
-0.19341856841347435,0.6285336634707317,-0.5300343027067197,0.7621174217249109,2.7131715262187677,2.8711601860737637,2.636862880849871,2.6701464883809956,2.337728915297865,1.5056321655043752,1.0342503776638015,Fagus sylvatica,227,2018.05.06
-0.6753468141225044,0.18642585564310096,-0.5379726331547686,0.023774336244453752,1.6082210972979134,1.7422635448985935,2.140109185114609,1.5790977865340985,1.4843494004409234,0.5071381573748368,0.047955640677630536,Quercus spp,490,2018.05.06
1.442895940273,0.6452169769736611,3.042214398915327,1.3759724288394775,-1.0672245446404898,-1.1446261332558119,-0.9584937858241993,-0.9236552450264378,-1.0221614696990002,1.915494334780256,3.4772265723526257,Fagus sylvatica,288,2018.04.08
-0.8546689520607482,-1.1065309408339326,-0.7840608770442874,-0.8733983664614513,-0.3042483707042427,-0.19935175614089531,-0.4210225740450632,-0.48006455216286337,-0.34015734921906765,-1.3307012506015852,-1.101457072040869,Picea abies,811,2018.09.30
-0.9219147537875896,-0.814572954532667,-0.6967392421157486,-0.714568749236004,0.3078568083858537,0.2787180437792921,0.4849421579311323,0.44809518856323,0.3523391423451717,-0.24936276144819816,-0.48312614077646154,Quercus spp,556,2018.09.30
-0.014096430475230527,1.1874246658188692,-0.2998227197132989,1.1484597338949174,2.201647010359439,2.1225463402896523,1.8937682130491715,2.0851804707710633,1.707020831230098,0.8951991474339148,0.4766145071370051,Carpinus betulus,923,2018.05.06
-0.22704146927689522,0.7953667985000265,0.2955520638903756,1.2557770428310304,0.7259849941023282,0.47103248601991293,0.3454846654808641,0.43989951756344087,0.7347277774176809,0.6837277090309342,0.590417746020025,Quercus spp,433,2018.09.30
-0.4287788744574194,-0.25568195218452977,-0.014042823583535211,0.28133587769112456,0.368205206324314,0.20918061833635554,0.0726773079869087,0.18583371656998499,0.12500443551852733,0.9606026850843213,0.6473193654615343,Prunus spp,1074,2018.09.13
0.05314937125161086,0.2865257366606777,-0.38714435464183783,0.19977472289967874,0.38544760573530235,0.39714897148679273,0.8768482498534195,0.5423454050608022,0.47708177634748405,0.5180387469832379,0.2565949119631669,Fagus sylvatica,237,2018.08.29
-0.40636360721513864,-0.8229146112841316,-0.7681842161481893,-0.8776910588188956,-0.907732350088845,-0.8925529660251675,-0.9320274003956813,-0.8683344657778629,-0.47306071628695157,-0.5502190346400677,-0.566581849290676,Larix decidua,1137,2018.09.18
-0.6865544477436447,0.31155070691507203,1.732389874987243,1.3330455052650323,-1.0557296116998307,-1.0783482746305133,-0.9411888415055528,-0.8058424744044725,-0.9813578043711411,0.6139639355371671,0.9090668148924799,Quercus spp,627,2018.10.30
-0.3727407063517182,-0.25568195218452977,-0.4824043200184257,0.10962818339334363,1.2576256426078107,1.2652802672509518,1.2148036330175733,1.1529228945450753,1.2756677977641575,1.0129255152046468,0.7193947500874474,Fagus sylvatica,225,2018.07.02
-0.45119414169969974,-0.747839700520949,-0.7046775725637976,-0.8776910588188956,-1.0255554127306004,-0.9208025451113604,-0.6979016831434058,-0.9584868467755407,-0.7715103826850077,-1.4091854957820729,-1.2152603109238884,Picea abies,823,2018.04.21
-0.798630783955047,-0.08884881715523499,1.4624866397535774,0.8308004994440233,-0.9939443471437878,-1.1109439428068897,-1.0470543832196253,-0.8959948554021505,-1.0548044019612877,0.4242936763509887,0.7118078674952458,Quercus spp,628,2018.10.30
-0.09254986582321247,-0.4141734304623596,-0.15693277164841704,-0.6845199027338924,-0.5341470295174243,-0.2699757038563779,-0.49329616502293944,-0.3745452880405815,0.048060380900278574,-0.2166609926229949,-0.25931310430652266,Quercus spp,511,2018.09.13
-0.3391178054882973,-0.6143731924975134,-0.29188438926524995,-0.7789591345976719,-1.0327397458185124,-0.9696960473759251,-1.1264535395051791,-0.9677069766503031,-1.099105524317249,-1.0734473358433196,-0.9724800679734465,Pinus sylvestris,1027,2018.10.10
0.6135310523086223,0.5534587527075493,-0.05373447582377994,0.9252397313078026,0.5535609999924418,0.46559987465718355,0.549072245700234,0.4716577426876228,-0.17344523087952818,0.7643920721331023,0.5714505395395216,Fagus sylvatica,326,2018.09.18
0.7368150221411649,0.11969260163138291,-0.0299194844796331,0.2985066471209026,1.2030247111396806,1.4858442885777654,1.2290547636329288,1.5883179164088606,0.8489780403356871,1.0979501141501748,0.5031685962097094,Alnus glutinosa,665,2018.08.29
0.7368150221411649,3.6315300939980357,0.04152548955280795,2.569340904209054,2.11830874653966,1.4619407985817563,1.5659922088959861,1.2799557950418037,1.3619384044573457,1.165533769722262,0.9318274626690839,Acer pseudoplatanus,13,2018.04.21
-1.5271269693291623,1.7046073844096823,4.0503823658175495,3.7154897636467408,0.8768559889484789,0.5101472878315646,1.1272609735232444,0.8752945394272261,0.03989964783470698,1.5710357031547817,1.2846175032064453,Fagus sylvatica,180,2018.10.30
-1.6504109391617048,-2.157579691518489,-1.379435660647962,-1.64179029844402,-1.5025951297679527,-1.518389795011595,-1.6120099183283763,-1.428713470388429,-1.4966498065115346,-1.9651155658105277,-1.666679825159867,Picea abies,865,2018.09.30
-1.1908979606949552,0.8203917687544208,1.248151717656255,2.5221212882771646,0.2087130117726692,-0.048325160257018204,-0.27342157838601966,0.1643200801955392,-0.31334351200361704,0.43955450180274974,0.46144074195260254,Quercus spp,431,2018.10.30
1.2299509014713348,0.7620001714941678,0.7797902212213642,0.010896259172119824,-0.5197783633416008,-0.6448258878847068,-0.7070631242532776,-0.8632121714029948,-0.99534763248355,-0.8924975483438617,-0.5627884079945753,Pinus nigra,1178,2018.09.13
1.9024089187397495,1.0956664415527568,3.7725408001358343,1.3201674281926983,-1.1965425402229042,-1.279354895051501,-1.0043009913735574,-1.1879656347696301,-1.3707413534998545,1.8304697358347277,3.3103151553241963,Quercus spp,618,2018.04.08
0.9049295264582685,2.2968650137636786,0.6686535949486785,1.8524612805158192,0.5765508658737598,0.31240023422821434,0.5266776118761031,0.2565213789431639,0.3558365993732742,0.9671430388493619,1.2504765315415394,Fagus sylvatica,194,2018.04.21
-0.22704146927689522,-0.47256502772261266,-0.39508268508988675,-0.24237258991710697,0.4544172033792573,0.577511668729409,0.4818883442278421,0.5802503834348257,0.5924978582748575,0.25206436053825126,-0.15309674801570433,Fraxinus excelsior,762,2018.09.13
-0.7201773486070655,0.9455166200263914,1.3434116830328429,1.4532408912734787,-0.3042483707042427,-0.5090106038164717,-0.37521536849570497,-0.340738145166452,-0.3611420913876806,0.1932011766528859,0.21486705770605954,Quercus spp,575,2018.10.30
0.748022655762305,-0.2973902359418535,0.2637987420981798,-0.37973874535533136,-1.2956863368360891,-1.3619305877649879,-1.369740697867326,-1.380563903264669,-1.8930282696964527,-0.6984670533143225,0.23004082289046207,Pinus sylvestris,1053,2018.04.08
-0.9443300210298702,-1.0815059705795382,-0.7443692248040426,-0.3625679759255534,-0.055670445862489794,-0.12329519706268417,-0.4617400900889369,-0.2628792706684575,-0.43225705095909234,0.007891153310067385,-0.027913185244382698,Fraxinus excelsior,726,2018.09.28
-0.843461318439608,-0.9313561490531731,-0.8158141988364833,-0.8133006734572278,0.25900334338805275,0.46559987465718355,0.15411234007465668,0.5095627210616462,0.016583267647358835,0.10381634186399659,-0.3693229018934417,Quercus spp,546,2018.09.13
-0.7538002494704862,-0.3474401764506422,-0.4903426504664746,0.31997010890812516,1.3524588393682482,1.343509870874255,1.0376824382267213,1.3946951890388481,1.7524877725954264,1.3246823780049177,0.9470012278534865,Carpinus betulus,984,2018.07.02
-0.09254986582321247,-0.5976898789945838,-0.26806939792110285,-0.027737972044880772,-0.2956271709987485,-0.33082095111894716,-0.6174845889567548,-0.23214550441924908,-0.162952859795222,0.5376598082783596,0.4348866528798977,Prunus spp,1068,2018.10.05
0.31092494453783626,-0.6560814762548371,-0.5697259549469647,-0.8433495199593397,-0.09877644438996142,0.1994019178834425,-0.14821521655110748,0.12334172519659466,-0.04637095885848129,0.040592922135270645,-0.24793278041822087,Alnus glutinosa,662,2018.08.09
-0.09254986582321247,-0.4642233709711483,-0.164871102096466,-0.3239337447085525,0.08801621589574853,0.15485450470906145,0.15004058847026916,0.17456466894527534,0.22409905131475694,0.31092754442361725,0.03278187549322799,Acer pseudoplatanus,42,2018.09.18
1.0618363971542317,0.2031091691460303,-0.11724111940817204,0.0023108744572311333,1.3036053743704477,1.518439956754142,1.437732033357783,1.6344185657826733,0.6845975600148828,0.9802237463794435,0.36281126825398524,Alnus glutinosa,665,2018.08.09
0.748022655762305,0.4366755581870431,-0.15693277164841704,-0.05778681854699268,-0.11745571041853237,-0.2536778697681897,-0.25408075826518,-0.29361303691766594,-1.0163323746521633,-0.3343873603937263,-0.13033610023910025,Fraxinus excelsior,706,2018.09.18
-0.49602467618426077,-0.23065698193013545,-0.43477433733013177,-0.43983643835955455,0.2388872107418992,0.2645932542361954,0.3078209631402809,0.2923774395672404,0.18562702400563288,0.2389836530081702,-0.020326302652181164,Prunus spp,1065,2018.09.18
0.5462852505817809,0.42833390143557815,0.05740215044890584,0.259872415903902,1.1254339137902314,1.3228659476958837,1.3552790633689384,1.3639614227896397,1.2581805126236463,1.154633180113861,0.6397324828693333,Fraxinus excelsior,745,2018.08.21
-0.43998650807855955,-0.6477398195033721,-0.5697259549469647,-0.5471537472956677,-0.20510457409105823,0.017952698368280465,0.004475468613419985,0.05572743944833626,-0.04170768282101153,-0.10329486069562346,-0.21379180875331474,Fagus sylvatica,134,2018.09.18
-0.26066437014031574,-0.31407354944478283,-0.0696111367198781,-0.2724214364192183,-0.5772530280448959,-0.4851071138204622,-0.4047355676275134,-0.6050485349096443,-0.5849793411862225,-0.2733440585866803,-0.3086278411558313,Fagus sylvatica,112,2018.09.13
-0.7650078830916263,0.22813413940042465,1.5498082746821165,0.7063124210781323,-1.328734269040484,-1.3260753527709739,-1.155973738636988,-1.2842647690171496,-1.4360272180244296,-0.3300271245503663,0.27176867714756947,Carpinus betulus,933,2018.10.30
-0.09254986582321247,1.4460160251142757,-0.40302101553793573,0.8951908848056912,1.797887490818788,1.464113843126848,1.5171311896433375,1.35269237516493,0.5283778127596501,0.7491312466813408,0.6055915112044274,Alnus glutinosa,688,2018.05.06
-0.3054949046248768,-1.3984889271351981,-0.6332325985313565,-1.1953502932697904,-1.78996845328443,-1.7335212049756794,-1.5977587877130204,-1.7606381458798794,-1.684346667019687,-1.2129748828308535,-0.5476146428101728,Pseudotsuga menziesii,366,2018.04.08
-0.17100330117119403,-0.3891484602079653,-0.4744659895703768,-0.830471442887006,-0.7439295556844526,-0.7752085605902124,-0.5472468737810724,-0.8427229939035225,-0.5873109792049578,-1.069087099999959,-0.9421325376046412,Larix decidua,1097,2018.10.05
-0.1485880339289133,-0.25568195218452977,-0.22043941523280888,-0.5042268237212224,-0.8330152859745608,-0.9240621119289982,-0.7416730128905703,-0.9564379290255935,-1.0128349176240612,-0.6984670533143225,-0.5855490557711793,Larix decidua,1107,2018.10.05
0.4902470824760797,-0.4391984007167539,1.8355881708118802,0.45304357198890555,-1.4824789971217993,-1.5053515277410445,-1.4338707856364277,-1.3457323015155664,-1.5118054536333108,0.8472365531569506,1.9446762887279596,Fagus sylvatica,272,2018.04.08
0.030734104009330136,0.02793437736527113,0.001833837312562954,-0.2166164357724397,0.06790008324959534,0.14072971516596536,-0.01690122730961375,0.10080362994717482,0.04106546684407426,-0.05097203057529861,-0.20999836745721423,Fraxinus excelsior,773,2018.09.13
-0.7313849822282056,-0.0805071604037706,-0.3792060241937889,0.397238571342127,0.9573205195330924,0.8806513827697101,1.0946869606881449,0.9224196476760123,0.8734602395324026,0.6379452326756498,0.366604709550086,Quercus spp,581,2018.09.30
-0.1485880339289133,-0.6977897600121605,-0.5379726331547686,-0.8433495199593397,-0.834452152592143,-0.8643033869389748,-0.6928119936379216,-0.8242827341539976,-0.9090770257903618,-1.0124040340362737,-0.9155784485319366,Pinus sylvestris,994,2018.09.18
0.27730204367441535,0.04461769086820049,-0.1410561107523189,-0.28959220584899653,0.18428627927376856,0.09944186880922161,0.03297772984413144,0.15612440919575007,-0.10349609031748437,-0.3496481858454879,-0.634863792620488,Quercus spp,567,2018.10.10
-0.3951559735939985,-0.6560814762548371,-0.42683600688208284,-0.8090079810997834,-0.6605912918646742,-0.5611636728986739,-0.852628244110127,-0.6870052449075335,-0.5838135221768552,-0.48263537906798126,-0.4793326994803608,Larix decidua,1093,2018.09.18
1.2747814359558964,1.8297322356816534,1.12907676093552,2.440560133485718,1.0033002512957285,0.5068877210139273,0.5582336868101059,0.6581092579328203,-0.19093251602003927,1.0325465764997683,0.7535357217523532,Fagus sylvatica,326,2018.10.10
-0.47360940894198045,-1.2900473893661566,-0.7999375379403855,-1.2511552939165689,-1.1117674097855437,-1.097905675536339,-1.1274714774062762,-1.2002591412693133,-1.2716467377036254,-1.5443528069262462,-1.4314864648016261,Pinus sylvestris,1014,2018.09.18
2.171392125647115,1.062299814546898,2.8913861204023963,1.2944112740480311,-1.084466944051478,-1.1674431009792754,-1.0399288179119472,-1.0445413922733242,-1.446519589108736,1.4903713400526142,2.9954595277478417,Prunus spp,1089,2018.04.08
0.9161371600794087,0.22813413940042465,-0.1489944412003681,-0.49993413136377807,-0.34879123584929655,-0.3362535624816766,-0.34874898306718666,-0.4175725607894731,-0.42059886086541826,-0.9186589634040244,-0.7183195011347022,Pinus sylvestris,1009,2018.10.05
0.8040608238680063,1.0205915307895743,0.6210236122603843,0.8007516529419115,0.2661876764759647,0.303708056047847,0.22842180685472638,0.020895837699233283,0.7102455782209656,0.5027779215314763,0.5942111873161252,Quercus spp,421,2018.08.29
0.8600989919737074,1.0789831280498274,0.6130852818123356,0.5775316503547966,0.6009775983726601,0.6992021632545481,0.6091305818649483,0.6263510328086384,-0.49987455350240223,0.5136785111398774,0.1883129686333547,Alnus glutinosa,670,2018.10.10
-0.6753468141225044,-0.39749011695943026,-0.5935409462911115,0.11392087575078827,0.10956921515948434,0.09183621290140068,0.44218876608506485,0.14383090269606694,-0.13264156555166892,0.4024924971341865,0.23383426418656283,Fraxinus excelsior,761,2018.09.28
-0.552062844289962,-0.9230144923017084,-0.7840608770442874,-0.48705605429144444,-0.07147597865589629,-0.1450256425136018,-0.6510765396929509,-0.08564788529802267,-0.03821022579290905,-0.2450025256048376,-0.3655294605973412,Picea abies,808,2018.08.29
-1.134859792589254,-1.2066308218515094,-1.0063341295896593,-1.2296918321293462,-0.9335959492053278,-1.016416505095398,-0.913704518175938,-1.0322478857736408,-0.8950871976779528,-1.6293774058717745,-1.4428667886899282,Pseudotsuga menziesii,378,2018.09.30
-0.09254986582321247,-0.4141734304623596,-0.4903426504664746,-0.5557391320105567,0.07221068310234242,0.15050841561887782,0.22740386895362966,0.1366596905712513,-0.08017971013013622,-0.3104060632552441,-0.634863792620488,Quercus spp,567,2018.10.05
0.9049295264582685,3.2227889131762635,0.3114287247864737,2.856951292157837,2.1139981466869124,1.5271321349345093,1.4387499712588798,1.3219586089157216,0.4584286721976057,0.8799383219821538,0.6928406610147425,Fagus sylvatica,329,2018.04.21
1.6670486126958042,1.1623996955644749,1.3672266743769894,0.22123818468690137,-0.5930585608383024,-0.7936794392234924,-0.6612559187039193,-0.878579054527599,-1.1795470359636,-0.6483243411156775,0.07071628845423461,Pinus nigra,1241,2018.04.08
0.3221325781589764,0.3616006474238601,0.11297046358524873,-0.0792502803342147,-0.6534069587767624,-0.9208025451113604,-0.8353232997914806,-1.0045874961493535,-0.7505256405163945,-0.5981816289170326,-0.06964103950149007,Pinus nigra,1169,2018.04.21
-1.4822964348446013,-1.5152721216557044,-1.0460257818299041,-1.2039356779846793,-1.1002724768448846,-0.9599173469230123,-0.8363412376925773,-0.9677069766503031,-1.311284584022117,-1.6489984671668965,-1.477007760354834,Picea abies,882,2018.09.28
0.9273447937005489,1.337574487345234,0.9147418388381972,1.1913866574693626,0.06071575016168341,-0.17762131068997766,-0.3121032186277002,-0.11843056929717807,-0.04870259687721584,0.9322611521024786,1.432561713754371,Larix decidua,1108,2018.04.21
-0.8546689520607482,-0.6977897600121605,-0.7443692248040426,-0.9292033671082298,-0.3531018357020436,-0.28953310476220373,-0.18995067049607822,-0.33664030966655745,-0.2177463532354899,-0.44775349232109773,-0.5969293796594815,Alnus glutinosa,681,2018.09.28
0.0419417376304703,-0.07216550365230563,-0.3474527024015928,0.0581158751040097,0.754722326453976,0.6220590819037907,0.8361307338095455,0.6642560111826619,1.5053341426095364,0.6117838176154872,0.43109321158379693,Carpinus betulus,919,2018.07.02
0.17643334108415346,0.22813413940042465,-0.037857814927682046,0.21694549232945673,0.23313974427156947,0.16680624970706603,0.13986120945930067,0.26369259106797954,-0.04170768282101153,-0.11201533238234458,-0.41863763874275034,Quercus spp,579,2018.10.10
1.0730440307753721,-0.13889875766402365,-0.06167280627182915,-0.6845199027338924,0.2748088761814589,0.6568277946252586,0.4930856611399073,0.561810123685301,0.6542862657713298,0.06239410135207282,-0.3844966670778445,Quercus spp,497,2018.08.09
-0.45119414169969974,-0.30573189269331846,-0.26013106747305387,-0.41837297657233197,-0.08871837806688462,-0.17001565478215674,-0.11360532791381449,-0.06413424892357689,-0.7050586991510658,0.16485964367104256,0.0517490819737313,Acer pseudoplatanus,4,2018.09.30
1.3308196040615976,0.39496727442971946,0.20029209851378768,-0.5514464396531124,-0.8761212845020323,-0.9490521241975535,-0.9717269785384582,-1.0281500502737464,-1.535121833820659,-1.5552533965346471,-1.2911291368459017,Pinus sylvestris,1045,2018.10.10
