ux_AKGG,ux_AKLV,ux_AKMO,ux_AKRB,ux_AV06,ux_AV07,ux_AV08,ux_AV10,ux_AV12,ux_AV13,ux_AV14,ux_AV15,uy_AKGG,uy_AKLV,uy_AKMO,uy_AKRB,uy_AV06,uy_AV07,uy_AV08,uy_AV10,uy_AV12,uy_AV13,uy_AV14,uy_AV15,uz_AKGG,uz_AKLV,uz_AKMO,uz_AKRB,uz_AV06,uz_AV07,uz_AV08,uz_AV10,uz_AV12,uz_AV13,uz_AV14,uz_AV15,date,sin_date,cos_date
0.4005942876742737,1.3227688962097193,0.4908334108251527,-0.11218555180713634,1.978703843479771,-0.3108739447995818,0.36274889892006384,1.7262776513918296,1.8456831378150649,0.887598219214477,1.4087634030515517,1.1796011380961318,0.16629522241052747,-0.893007458287479,-1.3547531211510044,-1.379569976887625,-1.145277679639591,-0.5176849615627646,-1.8909530972917183,-1.8241043121180307,-0.5367378560198619,-1.5820332526147305,-1.8815323015795256,-1.2643931526205705,0.4023843977075814,1.0679525213697343,-0.26713492618400553,0.24593967556941407,-0.07717678838982321,0.4901419404490821,0.10426553966787287,-0.36101463502928305,0.4420843121241747,0.18924128308932808,0.6330708778766567,-0.7212394920862631,2009.07.30,-0.4623829729035149,-0.88668031802274
0.27790001984654783,0.7945700329276901,0.4333327948279572,-0.31000596925949925,1.6982288466182276,-0.4818560738955269,0.19322677800588772,1.6236867890119517,1.4706115756324016,0.8979813093291669,1.4429627329204753,0.7247344240385262,0.38088879227580186,-1.0901033748218374,-1.4558218760603818,-1.3400985442169504,-0.59182228777883,-0.4141197349929634,-2.2229908551358477,-1.9583732214359177,-0.36479096754958845,-1.4376147645384267,-1.4565830331000937,-0.6731954458432127,0.6408449612029488,0.5850598292931282,0.0016838817895468844,0.5679400773124985,0.8850377511080534,0.9399334360377566,0.2899211977715449,0.3973246682380743,0.9890304851649026,0.6974506196400044,1.4955726919192276,-0.6930489641465061,2009.07.31,-0.4775358864374881,-0.8786122450571483
1.4112422437839536,0.43263005741733673,0.3832504332784116,1.545420584489746,2.001591126590614,1.2524809937516204,1.3595116121679935,1.5732800204050967,1.81115809575424,0.8670087698493161,1.6486378171678089,1.31757521045314,-0.26438787978616585,0.23668247956952038,-0.7384960562707116,-0.3620908031199589,-0.9915646385104092,-1.879499545404102,-0.7960038701349416,-1.1024642548535364,0.5788231449101677,-0.8384750516030319,-1.4468365440086146,-0.43987076677938797,-0.1248088054563142,0.18339149453609727,-0.4296443904887035,-0.8903266188255792,0.6076636137763894,-0.8323081131976628,-0.32360701923920604,-0.04691076650150417,0.7090804077530293,0.18086698628253697,1.4529850524362489,0.2904324284141624,2009.08.01,-0.4925480679538642,-0.8702852410301554
0.44980526821197836,0.9890603066868476,0.17842189900944366,0.2079417132041268,1.7721946252350684,-0.2532856865137897,0.5211385842254326,1.5850730079272877,1.5120143656437506,0.6925436085078863,1.3247624839989807,0.8539420869820582,0.24524638965180032,-0.5192206261364638,-1.0508626392975715,-1.061975274209108,-0.48231788579520857,-0.6504796642284444,-1.572063099558694,-1.549428335569885,-0.01362692629712573,-1.2733877187740743,-2.007741187997532,-1.1720322832365255,0.3131673281515003,1.266279799638189,-0.4432650862882219,-0.22639209111936684,-0.28248739264216166,-0.3340580157283203,0.08481846651524444,-0.44317336386419043,0.5474480410850767,0.6853115728918462,0.5786972381154403,-0.11811346761397994,2009.08.02,-0.5074150932938452,-0.8617017599480683
0.532018503169994,-0.0028528279444543438,0.05365960071879937,0.6100595770774885,1.5441231966457394,-0.3878021679357202,1.1358168272835794,1.089557727109818,1.086611081891749,0.42041721087146544,0.9698084588569557,1.1149116598833542,0.28512997356750586,-0.349362218671404,-0.17231039539061807,-0.5225001939587526,0.0026980912762969078,0.020869453729757678,-1.0248510716919277,-0.2853043790595711,0.007690164865540438,-0.8746144600425712,-0.7549455528503298,-0.26402523577804127,0.22007747442781778,0.304643672561627,-0.513462362573204,-0.35619411301699055,-0.0698711372894061,-0.3419157364886799,0.32711777630949257,-0.6619664566925831,0.40494318054221734,0.8649278083198565,0.9522372461731368,0.40982466932457956,2009.08.03,-0.5221325810768248,-0.8528643314021597
0.6291858689821033,0.6603261199023281,0.29621178655736474,0.5404595234719204,1.5440365368172364,0.04045922264661878,1.2763407862551728,0.9937451669463583,1.3583556958552945,0.37820475364148215,0.9884084964747356,0.40456672862979914,0.373301269335742,-0.5558183896307524,-0.9780115079929971,-1.0802215005468694,0.06605241075509019,-0.19041837911922713,-1.5966604241890514,-1.919265553193863,-0.6763871281093272,-0.9310571581579077,-1.5880882329582617,-0.33815960038620035,0.6434080449344458,2.167075617999936,-0.2690987200150799,-0.1097505362135777,1.4937385285582268,-0.34530417848779454,-0.0403980930927183,-0.3097394095318561,1.8000662989368734,0.5685961388833569,0.5661951397794913,-0.7403721157303618,2009.08.04,-0.5366961939916004,-0.8437755598231858
0.16404713672537327,0.11537472363189263,0.06531918521756166,-0.0076179063427743495,1.0900395587685894,0.19483244432982122,-0.052969551854629156,1.7356177890284883,1.8632845304923629,0.8994848409919555,1.3010315577353915,0.7265708678431614,0.13738570311019155,-0.5278001872442284,-1.253480084064575,-1.0172283937014588,-1.9627451593966463,-1.1239696372178476,-1.8062095002181096,-1.5628675119691504,0.3950127345890521,-2.3304498314388638,-1.6206603001126325,-0.5811837046785071,0.3298711143733994,-0.4149007306070247,-0.2271065023965672,-0.19744510084480643,-1.3331409246548234,0.18005820003376533,0.3022151270922269,-0.1592516543151577,1.9684101121940374,0.6824827778722178,1.1864253447121555,-0.08929235791295255,2009.08.05,-0.5511016400745999,-0.8344381237138474
-0.06111790418894429,0.34678609094343243,-0.07890016061866853,-0.4066461337767696,1.9150545588023478,-0.7349683802138083,-0.21843126490880685,1.2923519211284502,1.4042061413018323,0.9040852235750871,1.216937970771981,1.4692755104233297,0.7767002015511203,-0.4000629246934687,-0.5979849284286312,-0.7338840827232723,-0.02499231186203365,0.22349610079665508,-1.284413873830563,-1.1668226880005874,0.31917986732780657,-1.1527210612346672,-0.9904899308633188,-0.5538577565443177,0.5926812695007492,0.9829433442465506,-0.1713792144511294,0.31948834673929644,0.40010233636713133,0.767566542379601,0.7344451503530698,-0.09150120976076087,0.9884942501776055,0.9125745495513656,1.2768053790662417,-0.5952075499605118,2009.08.06,-0.5653446739747425,-0.8248547748594246
0.5120093378351742,1.8596690957136477,0.7465861841337235,0.058591229351335525,2.172533929504162,-0.10730398847826914,0.5150139488742742,1.703782310160242,1.6359218563486617,1.395684836075474,1.4317109260936098,1.5337141921040804,0.13283148942868314,-1.4171171288565274,-1.2000375288809448,-1.6873671405024782,-1.1128192448359784,-0.5782071424699766,-2.173775133933256,-1.5972963765934014,-0.34581888084064,-1.5656181550423323,-2.1512721881332384,-2.084593076732946,0.6447908798373461,0.9715736001604596,-0.21319415528160515,0.6370851830039458,0.30216276934534214,1.0312524707455692,1.0223711926309542,-1.110758970430987,-0.44190460276017735,0.5286775851824778,1.1655524000816595,0.19465965997110057,2009.08.07,-0.5794210982045637,-0.8150283375168114
1.137398812776719,2.4071386878033048,1.3149807758719505,0.6759761483592215,2.9223230547638486,-0.15336828416697268,1.74572394384265,2.36657473971751,2.5722732681991665,1.2685774912228183,1.2479928702722303,2.7519793318400705,0.6314908865596008,-0.47460206914894776,-1.5376098377666194,-1.2647649006702293,-1.1938017405807855,-0.8659668239215202,-1.1458823019255764,-1.7969045754572257,-0.14299487380212816,-1.9268157563450092,-1.7842927440564567,-2.1628181962815383,1.0649770631735378,2.156074716488802,0.09934342193271105,0.30151126953046087,0.4066560773424891,0.3438003221981268,-0.04106582307862502,1.1309962099573878,0.9146405500640714,0.0013018174928135324,-0.25042575620251917,-0.6215417258931026,2009.08.08,-0.5933267643772321,-0.8049617075821958
0.46832452808881486,1.3228918248405808,0.19274300578863082,0.4091982197265736,2.452624984312779,-0.3776290475605848,1.0294000480395633,1.6883277283158051,1.9743644914965837,0.9159209816769206,1.2220420998817259,1.7443242281749998,0.5182048356548307,0.1660771358928499,-0.9043454568590384,-1.034169918323726,-1.0170751477495477,-0.3686570855415425,-1.545507784489292,-1.4444192778498266,0.033209877170364784,-1.3660177722988185,-1.8376526460836868,-1.4444468599908988,0.9484601127476022,1.804883588172153,0.09051389229630229,0.2842377925111673,0.8144686609119995,0.6649703742072495,0.6513304068427742,0.16845408259908223,1.0224438847335702,1.1452517786413037,0.7844111091465648,0.5150063798523995,2009.08.09,-0.6070575744291004,-0.794657851737625
-0.16426515729034874,1.1464961543149963,0.011269903831284827,-0.3520733102182326,1.6827383035603034,-0.7035299804058976,-0.07695998772741543,1.367701477974519,1.6491702081228403,0.7988526209647239,1.0451782785343355,1.3737820237147698,0.7586945094917743,-0.00598010005467364,-0.7324648393052291,-0.8403458137540813,-0.549109309733184,0.056089905158988144,-1.3266526958701448,-1.2547919947042678,0.17704101539961964,-1.0885163800708935,-1.1588102226253145,-1.173789022475686,1.2123228033945723,1.744902099622536,0.611784653448679,1.056787433566648,1.1634810766460286,1.1965894329716298,1.7086299814404464,0.39729358631884815,1.3791917158925084,1.2930211671024057,1.60795629235553,0.7829840113821757,2009.08.10,-0.6206094818274228,-0.7841198065767104
